Name,Fold Change(Tb/CK),Tb-Mean(%),Tb-Sd(%),CK-Mean(%),CK-Sd(%),Lower ci,Upper ci,Effectsize,P-value,corrected pvalue
"1.3.3.4","1.2660731948566","0.128","0.0024","0.1011","0.0072","-0.03064","-0.02319","-0.02692","7.468E-6","1.23E-5"
"6.2.1.16","1.2891881028939","0.1283","0.0023","0.0995","0.0114","-0.03427","-0.02239","-0.02882","9.252E-6","1.432E-5"
"2.7.7.13","0.44592687620269","0.0695","0.0054","0.1559","0.0171","0.07632","0.09545","0.08639","7.468E-6","1.23E-5"
"2.7.1.17","1.3717288717289","0.1279","0.0025","0.0932","0.0063","-0.03822","-0.03125","-0.03464","7.468E-6","1.23E-5"
"2.7.1.26","1.3917020581509","0.1278","0.0027","0.0918","0.0066","-0.03982","-0.03268","-0.03596","7.468E-6","1.23E-5"
"3.2.1.15","1.4325622974634","0.1282","0.002","0.0895","0.0138","-0.04631","-0.03224","-0.0387","7.468E-6","1.23E-5"
"3.2.1.101","0.48610145934677","0.0699","0.0097","0.1439","0.0423","0.05391","0.09735","0.07393","1.738E-5","2.496E-5"
"4.1.99.3","0.47420470262794","0.0686","0.0041","0.1446","0.0249","0.06383","0.08973","0.07599","7.468E-6","1.23E-5"
"1.1.1.40","1.6083206494165","0.1268","0.0038","0.0788","0.0073","-0.05168","-0.04318","-0.04792","7.468E-6","1.23E-5"
"2.7.1.1","0.53377535101404","0.0684","0.0045","0.1282","0.0181","0.05028","0.06964","0.05974","7.468E-6","1.23E-5"
"6.4.1.4","0.5311232449298","0.0681","0.0035","0.1282","0.012","0.05382","0.06591","0.06012","7.468E-6","1.23E-5"
"2.3.1.88","0.53034321372855","0.068","0.0036","0.1282","0.015","0.05277","0.06927","0.06018","7.468E-6","1.23E-5"
"3.4.23.3","1.8341307814992","0.1265","0.004","0.069","0.0217","-0.06878","-0.04664","-0.05751","7.468E-6","1.23E-5"
"2.4.1.173","0.53730283911672","0.0681","0.0038","0.1268","0.0105","0.05315","0.06399","0.05871","7.468E-6","1.23E-5"
"1.13.99.1","1.845142439737","0.1263","0.0041","0.0684","0.012","-0.0639","-0.05062","-0.05784","7.468E-6","1.23E-5"
"3.5.1.49","1.8842950624628","0.1267","0.0039","0.0672","0.0157","-0.06706","-0.05092","-0.05943","7.468E-6","1.23E-5"
"3.6.3.6","0.57685106382979","0.0678","0.0033","0.1175","0.0117","0.04421","0.05568","0.04973","7.468E-6","1.23E-5"
"5.3.1.6","0.58128755364807","0.0677","0.0033","0.1165","0.0163","0.04081","0.0578","0.04882","7.468E-6","1.23E-5"
"2.4.1.186","0.606875","0.068","0.004","0.112","0.0095","0.03827","0.04912","0.04407","7.468E-6","1.23E-5"
"4.2.1.24","0.60252479711452","0.0668","0.002","0.1109","0.0137","0.03743","0.05118","0.04409","7.468E-6","1.23E-5"
"3.5.2.9","0.62368177613321","0.0674","0.0029","0.1081","0.0161","0.03304","0.05017","0.04072","7.468E-6","1.23E-5"
"6.1.1.6","0.62040627885503","0.0672","0.0027","0.1083","0.0115","0.03535","0.04763","0.04107","7.468E-6","1.23E-5"
"1.1.1.141","0.64262910798122","0.0684","0.0071","0.1065","0.034","0.02209","0.05672","0.03803","0.0003099","0.0003687"
"5.3.3.5","0.62239776951673","0.067","0.0029","0.1076","0.0214","0.03014","0.05285","0.04064","1.412E-5","2.057E-5"
"3.2.1.73","0.63678269049859","0.0677","0.0043","0.1063","0.0244","0.02627","0.05055","0.03857","0.001406","0.001569"
"1.11.1.5","0.63912630579297","0.0673","0.0029","0.1053","0.0118","0.03285","0.04545","0.03801","7.468E-6","1.23E-5"
"2.7.4.6","0.63485280151947","0.0669","0.0021","0.1053","0.013","0.03159","0.04478","0.03845","7.468E-6","1.23E-5"
"6.1.1.15","0.63950381679389","0.067","0.0025","0.1048","0.0104","0.03257","0.04319","0.03781","7.468E-6","1.23E-5"
"1.11.1.11","2.7266811279826","0.1257","0.0046","0.0461","0.0141","-0.08746","-0.07246","-0.07962","7.468E-6","1.23E-5"
"2.1.2.1","0.63992359121299","0.067","0.0025","0.1047","0.0101","0.03198","0.04305","0.0377","7.468E-6","1.23E-5"
"3.1.1.45","0.63374642516683","0.0665","0.0017","0.1049","0.0159","0.03112","0.04701","0.0384","7.468E-6","1.23E-5"
"6.1.1.4","0.64394230769231","0.067","0.0025","0.104","0.0099","0.03137","0.04188","0.03708","7.468E-6","1.23E-5"
"4.1.1.1","0.65365853658537","0.067","0.0027","0.1025","0.012","0.03023","0.04249","0.0355","7.468E-6","1.23E-5"
"3.6.1.1","0.64815175097276","0.0666","0.0018","0.1028","0.0125","0.03045","0.04383","0.03621","7.468E-6","1.23E-5"
"2.7.8.1","0.654296875","0.067","0.0024","0.1024","0.0097","0.03026","0.04033","0.03538","7.468E-6","1.23E-5"
"6.3.2.2","0.6609081934847","0.0669","0.0024","0.1013","0.0091","0.02954","0.03889","0.03438","7.468E-6","1.23E-5"
"2.3.1.9","0.66170634920635","0.0667","0.002","0.1008","0.0091","0.02903","0.03879","0.03413","7.468E-6","1.23E-5"
"6.1.1.3","0.66467661691542","0.0668","0.0023","0.1005","0.01","0.02851","0.03896","0.0337","7.468E-6","1.23E-5"
"6.2.1.4","0.67122461290971","0.0668","0.0025","0.0995","0.0094","0.02766","0.03763","0.0327","7.468E-6","1.23E-5"
"2.7.7.19","0.67464888350005","0.0668","0.0022","0.099","0.0142","0.02589","0.04023","0.0322","7.468E-6","1.23E-5"
"2.1.1.77","0.67145894502379","0.0663","0.0014","0.0988","0.0089","0.02777","0.03694","0.03245","7.468E-6","1.23E-5"
"5.3.1.8","0.68277760783114","0.067","0.0029","0.0981","0.0068","0.0272","0.03477","0.03111","7.468E-6","1.23E-5"
"1.14.13.9","0.68351715686274","0.0669","0.0029","0.0979","0.0072","0.02678","0.03519","0.03099","7.468E-6","1.23E-5"
"3.5.5.1","0.68074013494173","0.0666","0.003","0.0978","0.0182","0.0214","0.0398","0.03123","0.0001247","0.0001542"
"2.7.1.29","0.68495120698511","0.0667","0.0022","0.0974","0.0135","0.02463","0.03835","0.03067","7.468E-6","1.23E-5"
"3.4.13.9","0.6841454620377","0.0664","0.0018","0.0971","0.0076","0.02656","0.03424","0.03066","7.468E-6","1.23E-5"
"3.1.4.46","0.69575200918484","0.0667","0.0021","0.0958","0.0158","0.02276","0.03841","0.02916","7.468E-6","1.23E-5"
"1.2.1.5","0.70668080593849","0.0666","0.0027","0.0943","0.0106","0.02251","0.03368","0.02765","7.468E-6","1.23E-5"
"1.1.1.169","0.70324771810656","0.0663","0.0017","0.0942","0.0058","0.02479","0.031","0.02796","7.468E-6","1.23E-5"
"1.5.1.2","0.71226566684521","0.0665","0.0019","0.0934","0.007","0.02348","0.0308","0.02686","7.468E-6","1.23E-5"
"6.3.5.4","0.71844974630249","0.0665","0.002","0.0926","0.0082","0.02231","0.03039","0.02607","7.468E-6","1.23E-5"
"2.7.1.68","0.71646308507188","0.0663","0.0014","0.0925","0.0089","0.0215","0.03069","0.02623","7.468E-6","1.23E-5"
"2.7.7.50","0.72542595019659","0.0664","0.0019","0.0916","0.0057","0.02202","0.02785","0.02514","7.468E-6","1.23E-5"
"5.3.1.1","0.72907537248028","0.0665","0.0022","0.0913","0.0064","0.02133","0.0282","0.02473","7.468E-6","1.23E-5"
"4.2.1.20","0.72742254449572","0.0662","0.0016","0.091","0.014","0.01899","0.03342","0.02482","7.468E-6","1.23E-5"
"2.7.1.32","0.7302479338843","0.0663","0.0018","0.0907","0.0056","0.02132","0.02726","0.02448","7.468E-6","1.23E-5"
"2.3.1.26","0.73801026098595","0.0662","0.0015","0.0897","0.0055","0.02011","0.02625","0.02349","7.468E-6","1.23E-5"
"3.1.2.6","0.74612098043625","0.0664","0.0019","0.0889","0.0055","0.01946","0.02575","0.02257","7.468E-6","1.23E-5"
"3.6.3.44","0.042479838709677","0.0063","0.0072","0.1488","0.0631","0.1132","0.1795","0.1425","7.468E-6","1.23E-5"
"1.2.1.16","0.74704225352113","0.0663","0.002","0.0887","0.0071","0.01878","0.02654","0.02245","7.468E-6","1.23E-5"
"4.2.1.6","0.7479932165065","0.0662","0.002","0.0885","0.0194","0.0117","0.03186","0.02229","0.001406","0.001569"
"3.1.3.25","0.75803876852908","0.0665","0.0021","0.0877","0.0063","0.01821","0.02456","0.02121","7.468E-6","1.23E-5"
"6.4.1.1","0.75967926689576","0.0663","0.0018","0.0873","0.0056","0.01832","0.02428","0.02098","7.468E-6","1.23E-5"
"4.1.2.13","0.75625430341978","0.0659","0.0011","0.0871","0.0059","0.01846","0.0247","0.02124","7.468E-6","1.23E-5"
"4.4.1.5","0.7625475943233","0.0661","0.0012","0.0867","0.0077","0.01722","0.02464","0.02058","7.468E-6","1.23E-5"
"6.3.5.2","0.76170064874884","0.0658","0.0008","0.0863","0.0063","0.01779","0.02381","0.02057","7.468E-6","1.23E-5"
"3.1.1.17","0.75973574408901","0.0655","0.0009","0.0863","0.0074","0.01718","0.0244","0.02073","7.468E-6","1.23E-5"
"3.2.1.106","0.77036344513264","0.0659","0.0012","0.0856","0.0053","0.01663","0.02205","0.01966","7.468E-6","1.23E-5"
"6.2.1.1","0.77584994138335","0.0662","0.0023","0.0853","0.0065","0.01597","0.02259","0.01912","7.468E-6","1.23E-5"
"6.1.1.9","0.77278064819164","0.0658","0.0009","0.0852","0.0063","0.01634","0.02226","0.01935","7.468E-6","1.23E-5"
"3.6.4.3","0.78115034841148","0.0661","0.0016","0.0847","0.0067","0.01489","0.02193","0.01853","7.468E-6","1.23E-5"
"3.5.1.1","0.77948839412601","0.0658","0.0016","0.0844","0.0147","0.01038","0.02534","0.01862","0.0001247","0.0001542"
"3.4.13.19","0.79009687836383","0.0661","0.0015","0.0836","0.0057","0.01468","0.02079","0.01755","7.468E-6","1.23E-5"
"1.5.3.1","0.79016628783347","0.066","0.0015","0.0836","0.0081","0.01366","0.02209","0.01754","7.468E-6","1.23E-5"
"2.7.1.30","0.79129705106689","0.066","0.0013","0.0834","0.005","0.01496","0.02023","0.01741","7.468E-6","1.23E-5"
"3.1.1.31","0.79332771287486","0.0659","0.0014","0.083","0.0144","0.01132","0.02585","0.01716","1.144E-5","1.703E-5"
"4.2.1.36","0.79508593560881","0.0657","0.0008","0.0826","0.0061","0.01438","0.02029","0.01693","7.468E-6","1.23E-5"
"3.2.1.24","0.79170696324952","0.0655","0.0007","0.0827","0.0081","0.01314","0.02114","0.01723","9.252E-6","1.432E-5"
"4.1.2.5","0.81074420896994","0.0658","0.0009","0.0812","0.0042","0.01339","0.01766","0.01536","7.468E-6","1.23E-5"
"2.7.7.2","0.80703913364509","0.0656","0.0007","0.0813","0.0038","0.0137","0.01764","0.01568","7.468E-6","1.23E-5"
"1.11.1.9","0.81430162068539","0.0658","0.0014","0.0808","0.0149","0.008905","0.02379","0.01502","0.0001247","0.0001542"
"1.3.1.38","0.81206726013848","0.0657","0.0008","0.0809","0.0041","0.01325","0.01741","0.0152","7.468E-6","1.23E-5"
"3.1.26.3","0.81105191426093","0.0655","0.0006","0.0807","0.0052","0.01235","0.01778","0.01524","7.468E-6","1.23E-5"
"4.3.2.1","0.81293445878848","0.0655","0.0006","0.0806","0.0035","0.01312","0.01675","0.01507","7.468E-6","1.23E-5"
"3.5.4.16","0.8192529456004","0.0654","0.0005","0.0798","0.0044","0.01195","0.01649","0.01442","7.468E-6","1.23E-5"
"2.3.1.4","0.82615268329554","0.0656","0.0007","0.0794","0.0039","0.01168","0.01566","0.01381","7.468E-6","1.23E-5"
"3.1.3.7","0.83650914634146","0.0659","0.0015","0.0787","0.0059","0.009629","0.01615","0.01287","1.144E-5","1.703E-5"
"2.3.1.51","0.82950653304579","0.0654","0.0005","0.0788","0.0032","0.01169","0.01519","0.01344","7.468E-6","1.23E-5"
"1.3.1.34","0.83682328907048","0.0655","0.0006","0.0783","0.004","0.01106","0.01497","0.01278","7.468E-6","1.23E-5"
"3.1.3.41","0.8391966227453","0.0656","0.0007","0.0782","0.0035","0.01066","0.01419","0.01257","7.468E-6","1.23E-5"
"4.2.1.22","0.83935434281322","0.0655","0.0007","0.0781","0.0035","0.01084","0.01426","0.01253","7.468E-6","1.23E-5"
"2.1.1.14","0.8388006150692","0.0655","0.0005","0.078","0.0037","0.01076","0.01477","0.01258","7.468E-6","1.23E-5"
"1.8.1.4","0.83749519784864","0.0654","0.0005","0.0781","0.0037","0.01077","0.01442","0.01269","7.468E-6","1.23E-5"
"3.7.1.3","0.85496878251821","0.0657","0.0012","0.0769","0.0036","0.009301","0.01311","0.01115","7.468E-6","1.23E-5"
"2.7.1.12","0.85070751655199","0.0655","0.0008","0.077","0.0033","0.009771","0.01333","0.0115","7.468E-6","1.23E-5"
"6.1.1.19","0.84865776163922","0.0654","0.0006","0.0771","0.0034","0.009895","0.01343","0.01167","7.468E-6","1.23E-5"
"2.7.7.53","0.85238219213746","0.0655","0.0005","0.0768","0.0039","0.009488","0.01334","0.01134","7.468E-6","1.23E-5"
"5.4.99.12","0.85308674133889","0.0655","0.0006","0.0768","0.0033","0.009399","0.01288","0.01128","7.468E-6","1.23E-5"
"1.14.13.12","0.044004408523145","0.006","0.0068","0.1361","0.0735","0.09954","0.1736","0.1301","7.468E-6","1.23E-5"
"2.1.1.45","0.85564990202482","0.0655","0.0006","0.0766","0.0033","0.009209","0.01272","0.01105","7.468E-6","1.23E-5"
"5.3.3.10","0.86835176408636","0.066","0.0025","0.076","0.012","0.003352","0.01536","0.009996","0.0002166","0.0002619"
"1.1.1.157","0.86334913112164","0.0656","0.0007","0.076","0.0029","0.008961","0.01187","0.01038","7.468E-6","1.23E-5"
"1.8.3.1","0.86807212940864","0.0655","0.0017","0.0754","0.0138","0.002036","0.01609","0.009949","0.0004398","0.0005104"
"2.7.1.15","0.86547382372432","0.0653","0.0004","0.0755","0.0037","0.008384","0.01199","0.01014","7.468E-6","1.23E-5"
"2.7.2.4","0.8659151193634","0.0653","0.0004","0.0754","0.0034","0.008487","0.01197","0.01012","7.468E-6","1.23E-5"
"6.1.1.16","0.86652514262969","0.0653","0.0004","0.0754","0.0034","0.008364","0.01187","0.01006","7.468E-6","1.23E-5"
"3.6.1.23","0.86675514266755","0.0653","0.0004","0.0754","0.0028","0.008586","0.01146","0.01004","7.468E-6","1.23E-5"
"6.3.4.4","0.867889420521","0.0653","0.0004","0.0752","0.0025","0.008662","0.01136","0.009944","7.468E-6","1.23E-5"
"4.1.1.17","0.86947844598191","0.0654","0.0004","0.0752","0.0027","0.008486","0.01118","0.00981","7.468E-6","1.23E-5"
"1.1.1.87","0.86894624800426","0.0653","0.0004","0.0752","0.0029","0.008537","0.01134","0.009848","7.468E-6","1.23E-5"
"1.3.3.3","0.87488316197089","0.0655","0.0009","0.0749","0.003","0.007768","0.01111","0.009375","7.468E-6","1.23E-5"
"1.1.1.85","0.86726958372124","0.0652","0.0005","0.0752","0.0035","0.008236","0.01193","0.009981","7.468E-6","1.23E-5"
"3.4.24.56","0.87958746316635","0.0657","0.0011","0.0747","0.0024","0.007741","0.01047","0.008991","7.468E-6","1.23E-5"
"4.99.1.1","0.87043455078646","0.0653","0.0004","0.075","0.003","0.008149","0.01144","0.009716","7.468E-6","1.23E-5"
"4.2.1.11","0.87088168600774","0.0653","0.0004","0.075","0.0025","0.008418","0.01092","0.009682","7.468E-6","1.23E-5"
"2.7.8.11","0.8711140760507","0.0653","0.0004","0.075","0.0024","0.008327","0.01093","0.00966","7.468E-6","1.23E-5"
"3.5.4.6","0.87134659015081","0.0653","0.0004","0.0749","0.0024","0.008436","0.01097","0.009642","7.468E-6","1.23E-5"
"6.3.4.5","0.87181199092002","0.0653","0.0004","0.0749","0.0025","0.008326","0.01087","0.009606","7.468E-6","1.23E-5"
"6.1.1.7","0.87216136788672","0.0653","0.0004","0.0749","0.0032","0.007846","0.01113","0.009578","7.468E-6","1.23E-5"
"1.1.1.205","0.87810111304814","0.0655","0.0007","0.0746","0.0027","0.007677","0.01044","0.009091","7.468E-6","1.23E-5"
"2.7.1.11","0.87379550321199","0.0653","0.0004","0.0747","0.003","0.007869","0.01117","0.009437","7.468E-6","1.23E-5"
"1.5.1.15","0.87391246151787","0.0653","0.0004","0.0747","0.0031","0.007681","0.01092","0.009426","7.468E-6","1.23E-5"
"2.7.1.35","0.87366167023555","0.0653","0.0004","0.0747","0.003","0.007872","0.01099","0.009433","7.468E-6","1.23E-5"
"1.1.1.3","0.87947751144627","0.0653","0.0004","0.0743","0.0027","0.007567","0.01043","0.008946","7.468E-6","1.23E-5"
"3.5.3.4","0.88227352504388","0.0654","0.0004","0.0741","0.0049","0.006454","0.01154","0.008725","7.468E-6","1.23E-5"
"2.7.1.36","0.88149547847213","0.0653","0.0004","0.0741","0.0026","0.007559","0.01025","0.008785","7.468E-6","1.23E-5"
"2.7.4.8","0.88156650911546","0.0653","0.0004","0.0741","0.0026","0.007346","0.01006","0.008773","7.468E-6","1.23E-5"
"1.1.1.42","0.8818046737809","0.0653","0.0004","0.074","0.0028","0.007316","0.01026","0.008746","7.468E-6","1.23E-5"
"1.1.1.49","0.8818046737809","0.0653","0.0004","0.074","0.0028","0.00731","0.01021","0.008752","7.468E-6","1.23E-5"
"6.3.2.3","0.88620969926849","0.0654","0.0006","0.0738","0.0027","0.007049","0.009796","0.008394","7.468E-6","1.23E-5"
"3.2.2.1","0.88318895506226","0.0653","0.0011","0.0739","0.0128","0.00232","0.01402","0.008626","0.0003099","0.0003687"
"3.5.3.1","0.88714053174173","0.0654","0.0006","0.0737","0.0028","0.006888","0.009693","0.008316","7.468E-6","1.23E-5"
"1.1.1.22","0.88875288997688","0.0654","0.0006","0.0735","0.0032","0.006691","0.009938","0.008181","7.468E-6","1.23E-5"
"3.6.1.11","0.88861689106487","0.0653","0.0005","0.0735","0.0022","0.007136","0.00955","0.008193","7.468E-6","1.23E-5"
"1.1.1.34","0.88940343230727","0.0653","0.0004","0.0734","0.0028","0.006777","0.009539","0.008121","7.468E-6","1.23E-5"
"2.6.1.13","0.88944929116685","0.0653","0.0004","0.0734","0.0028","0.006744","0.009447","0.0081","7.468E-6","1.23E-5"
"3.5.1.5","0.89119453924915","0.0653","0.0004","0.0732","0.0026","0.00659","0.009335","0.007963","7.468E-6","1.23E-5"
"1.1.1.86","0.89157449132869","0.0653","0.0004","0.0732","0.0023","0.006785","0.009294","0.007939","7.468E-6","1.23E-5"
"3.3.2.6","0.89157449132869","0.0653","0.0004","0.0732","0.0023","0.00682","0.009341","0.007941","7.468E-6","1.23E-5"
"3.4.21.61","0.89283761618371","0.0653","0.0005","0.0732","0.0023","0.006668","0.009066","0.007841","7.468E-6","1.23E-5"
"4.1.3.4","0.89139344262295","0.0653","0.0004","0.0732","0.0026","0.006744","0.009431","0.007949","7.468E-6","1.23E-5"
"6.1.1.14","0.8947152245345","0.0654","0.0005","0.073","0.0028","0.006299","0.009237","0.007691","7.468E-6","1.23E-5"
"3.5.4.5","0.89276432772535","0.0653","0.0004","0.0731","0.0028","0.006501","0.009261","0.007834","7.468E-6","1.23E-5"
"2.3.2.5","0.89638157894737","0.0654","0.0007","0.073","0.0031","0.005968","0.009085","0.00756","1.738E-5","2.496E-5"
"2.1.2.11","0.89313081554461","0.0653","0.0004","0.0731","0.0027","0.006437","0.009163","0.007809","7.468E-6","1.23E-5"
"6.1.1.21","0.89272030651341","0.0652","0.0003","0.0731","0.0028","0.006474","0.009322","0.007835","7.468E-6","1.23E-5"
"4.1.1.36","0.89398712505136","0.0653","0.0004","0.073","0.0027","0.006388","0.009121","0.007746","7.468E-6","1.23E-5"
"6.3.4.2","0.8941095890411","0.0653","0.0004","0.073","0.0027","0.006445","0.009071","0.00773","7.468E-6","1.23E-5"
"1.13.11.6","0.89434013978347","0.0653","0.0004","0.073","0.0027","0.006295","0.009234","0.007707","7.468E-6","1.23E-5"
"2.4.2.14","0.89432565789474","0.0653","0.0004","0.073","0.0028","0.00636","0.009158","0.007718","7.468E-6","1.23E-5"
"2.4.1.83","0.89418859649123","0.0652","0.0004","0.073","0.0028","0.006351","0.009288","0.007719","7.468E-6","1.23E-5"
"1.14.11.1","0.89544456641054","0.0653","0.0004","0.0729","0.0027","0.00629","0.009024","0.007621","7.468E-6","1.23E-5"
"2.4.2.7","0.89517014270033","0.0652","0.0004","0.0729","0.0028","0.006173","0.009137","0.007638","7.468E-6","1.23E-5"
"2.3.1.1","0.89503293084522","0.0652","0.0003","0.0729","0.0027","0.006339","0.009111","0.007643","7.468E-6","1.23E-5"
"1.1.1.44","0.90561611701394","0.0656","0.001","0.0725","0.0036","0.004938","0.00877","0.006846","1.738E-5","2.496E-5"
"2.7.1.91","0.89590771765998","0.0652","0.0003","0.0728","0.0027","0.006226","0.009088","0.007581","7.468E-6","1.23E-5"
"5.4.2.2","0.89590771765998","0.0652","0.0003","0.0728","0.0027","0.006317","0.008957","0.007578","7.468E-6","1.23E-5"
"4.1.1.37","0.89589342123335","0.0652","0.0003","0.0728","0.0027","0.006306","0.008967","0.007576","7.468E-6","1.23E-5"
"2.4.2.10","0.89627696112103","0.0652","0.0003","0.0728","0.0027","0.006253","0.009101","0.007551","7.468E-6","1.23E-5"
"2.4.2.17","0.89601648351648","0.0652","0.0003","0.0728","0.0027","0.006246","0.009035","0.007564","7.468E-6","1.23E-5"
"2.6.1.16","0.89601648351648","0.0652","0.0003","0.0728","0.0027","0.00628","0.008924","0.007563","7.468E-6","1.23E-5"
"3.3.1.1","0.89627696112103","0.0652","0.0003","0.0728","0.0027","0.006205","0.009007","0.007551","7.468E-6","1.23E-5"
"4.2.1.2","0.89627696112103","0.0652","0.0003","0.0728","0.0027","0.006279","0.009061","0.007556","7.468E-6","1.23E-5"
"6.3.3.2","0.89627696112103","0.0652","0.0003","0.0728","0.0027","0.006248","0.009074","0.007556","7.468E-6","1.23E-5"
"6.5.1.3","0.89627696112103","0.0652","0.0003","0.0728","0.0027","0.006214","0.009037","0.007551","7.468E-6","1.23E-5"
"1.3.1.13","0.89640010992031","0.0652","0.0003","0.0728","0.0027","0.006191","0.008963","0.00754","7.468E-6","1.23E-5"
"2.3.1.61","0.89640010992031","0.0652","0.0003","0.0728","0.0027","0.006228","0.008948","0.007541","7.468E-6","1.23E-5"
"2.5.1.21","0.89640010992031","0.0652","0.0003","0.0728","0.0027","0.006271","0.009009","0.007549","7.468E-6","1.23E-5"
"2.7.1.20","0.89640010992031","0.0652","0.0003","0.0728","0.0027","0.006202","0.009052","0.00754","7.468E-6","1.23E-5"
"1.5.5.1","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006272","0.008983","0.007551","7.468E-6","1.23E-5"
"2.1.1.17","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006109","0.008811","0.007552","7.468E-6","1.23E-5"
"2.1.3.3","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006247","0.008984","0.007551","7.468E-6","1.23E-5"
"2.5.1.16","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006214","0.008905","0.007551","7.468E-6","1.23E-5"
"2.6.1.52","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006161","0.009019","0.007551","7.468E-6","1.23E-5"
"2.6.1.9","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006118","0.009048","0.007551","7.468E-6","1.23E-5"
"2.7.1.40","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006202","0.008932","0.007554","7.468E-6","1.23E-5"
"2.7.2.11","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006319","0.009063","0.007554","7.468E-6","1.23E-5"
"2.7.4.2","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006166","0.008964","0.007551","7.468E-6","1.23E-5"
"2.7.7.4","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006182","0.008907","0.007552","7.468E-6","1.23E-5"
"2.7.7.41","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006255","0.008987","0.007551","7.468E-6","1.23E-5"
"2.7.8.15","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006111","0.00905","0.007551","7.468E-6","1.23E-5"
"3.5.2.3","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006188","0.009028","0.007551","7.468E-6","1.23E-5"
"3.5.4.25","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006213","0.008971","0.007551","7.468E-6","1.23E-5"
"4.1.1.33","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006059","0.008919","0.007554","7.468E-6","1.23E-5"
"4.1.1.50","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006199","0.009054","0.007551","7.468E-6","1.23E-5"
"4.1.2.27","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006234","0.008985","0.007552","7.468E-6","1.23E-5"
"5.1.3.1","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006236","0.009067","0.007551","7.468E-6","1.23E-5"
"5.3.1.16","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006227","0.008969","0.007551","7.468E-6","1.23E-5"
"5.3.1.9","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006183","0.009021","0.007551","7.468E-6","1.23E-5"
"5.3.3.2","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006256","0.008921","0.007551","7.468E-6","1.23E-5"
"6.1.1.18","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006152","0.008921","0.007551","7.468E-6","1.23E-5"
"6.3.2.1","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.00611","0.008968","0.007551","7.468E-6","1.23E-5"
"6.3.2.6","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006133","0.008982","0.007551","7.468E-6","1.23E-5"
"6.3.5.1","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006197","0.008924","0.007554","7.468E-6","1.23E-5"
"6.3.5.3","0.89613957961258","0.0652","0.0003","0.0728","0.0027","0.006166","0.008871","0.007551","7.468E-6","1.23E-5"
"1.2.1.41","0.89626270953559","0.0652","0.0003","0.0728","0.0027","0.006197","0.008969","0.007546","7.468E-6","1.23E-5"
"2.3.1.97","0.89626270953559","0.0652","0.0003","0.0728","0.0027","0.006234","0.009081","0.00755","7.468E-6","1.23E-5"
"2.4.1.11","0.89626270953559","0.0652","0.0003","0.0728","0.0027","0.006232","0.008991","0.007544","7.468E-6","1.23E-5"
"2.4.1.142","0.89626270953559","0.0652","0.0003","0.0728","0.0027","0.00611","0.008995","0.007546","7.468E-6","1.23E-5"
"2.4.1.18","0.89626270953559","0.0652","0.0003","0.0728","0.0027","0.006202","0.008977","0.007546","7.468E-6","1.23E-5"
"2.4.1.80","0.89626270953559","0.0652","0.0003","0.0728","0.0027","0.006185","0.008993","0.007541","7.468E-6","1.23E-5"
"2.6.1.2","0.89626270953559","0.0652","0.0003","0.0728","0.0027","0.006163","0.009005","0.00755","7.468E-6","1.23E-5"
"2.7.2.3","0.89626270953559","0.0652","0.0003","0.0728","0.0027","0.006081","0.008849","0.007541","7.468E-6","1.23E-5"
"2.7.4.9","0.89626270953559","0.0652","0.0003","0.0728","0.0027","0.006175","0.009017","0.007546","7.468E-6","1.23E-5"
"2.7.8.5","0.89626270953559","0.0652","0.0003","0.0728","0.0027","0.006176","0.009041","0.007549","7.468E-6","1.23E-5"
"3.1.2.22","0.89626270953559","0.0652","0.0003","0.0728","0.0027","0.006264","0.009101","0.007547","7.468E-6","1.23E-5"
"3.1.3.11","0.89626270953559","0.0652","0.0003","0.0728","0.0027","0.006202","0.008898","0.00755","7.468E-6","1.23E-5"
"3.1.3.15","0.89626270953559","0.0652","0.0003","0.0728","0.0027","0.006319","0.009089","0.00755","7.468E-6","1.23E-5"
