Name,Fold Change(Tb/CK),Tb-Mean(%),Tb-Sd(%),CK-Mean(%),CK-Sd(%),Lower ci,Upper ci,Effectsize,P-value,corrected pvalue
"1.1.1.1","1.0416797242244","0.3324","0.0155","0.3191","0.0114","-0.02386","-0.003552","-0.01329","0.02907","0.04965"
"1.3.8.7","1.1020812685828","0.3336","0.0154","0.3027","0.0294","-0.0459","-0.01292","-0.03085","0.002616","0.006046"
"3.6.3.14","0.90670373802904","0.2935","0.0139","0.3237","0.0106","0.02173","0.0407","0.03028","9.252E-6","0.0001594"
"6.3.5.3","0.98176291793313","0.2907","0.009","0.2961","0.0089","-0.001022","0.01136","0.005363","0.1129","0.1659"
"3.5.1.4","1.0648343904158","0.3022","0.0149","0.2838","0.0224","-0.03264","-0.002544","-0.01839","0.01797","0.03235"
"5.4.2.12","1.2453703703704","0.3228","0.0318","0.2592","0.0113","-0.08107","-0.04616","-0.06354","7.468E-6","0.0001594"
"2.5.1.18","0.80440856876746","0.2591","0.0489","0.3221","0.0323","0.03398","0.09233","0.06301","0.001406","0.003588"
"3.6.1.27","1.1717929482371","0.3124","0.0235","0.2666","0.0126","-0.06059","-0.03259","-0.04576","3.207E-5","0.0002161"
"1.2.1.3","1.1045051698671","0.2991","0.0147","0.2708","0.0141","-0.03879","-0.01847","-0.02828","8.547E-5","0.0003822"
"1.3.5.4","1.0827838827839","0.2956","0.015","0.273","0.0069","-0.03116","-0.01476","-0.02257","7.053E-5","0.0003297"
"3.6.4.13","0.91575716234652","0.2685","0.0134","0.2932","0.0075","0.01702","0.03232","0.02469","2.62E-5","0.0002005"
"6.3.1.2","1.0873930829305","0.2924","0.0133","0.2689","0.012","-0.03235","-0.0145","-0.02347","0.0002166","0.0007584"
"1.3.5.1","1.0637273064098","0.2871","0.0135","0.2699","0.0063","-0.02505","-0.01019","-0.01726","0.0001502","0.0005663"
"3.4.16.4","1.1817823343849","0.2997","0.0174","0.2536","0.0148","-0.0582","-0.03431","-0.04607","9.252E-6","0.0001594"
"2.8.1.7","0.97284744551626","0.2723","0.007","0.2799","0.0053","0.003275","0.01182","0.007556","0.01227","0.02308"
"1.6.5.5","0.96203904555315","0.2661","0.0193","0.2766","0.0198","-0.004186","0.02296","0.01056","0.09352","0.1414"
"4.3.3.7","0.92510699001427","0.2594","0.0134","0.2804","0.009","0.01328","0.02954","0.02104","0.0001806","0.0006524"
"5.99.1.3","1.0812846946868","0.2727","0.0136","0.2522","0.0114","-0.02939","-0.01126","-0.02053","0.0003695","0.001177"
"1.11.1.15","0.9057917888563","0.2471","0.0118","0.2728","0.0157","0.01576","0.03532","0.02564","0.0001502","0.0005663"
"1.8.1.9","0.97266244057052","0.2455","0.0094","0.2524","0.0069","0.0008261","0.01295","0.006892","0.02907","0.04965"
"5.4.99.2","1.1323076923077","0.2576","0.0207","0.2275","0.0136","-0.04209","-0.01703","-0.03012","0.0006191","0.001825"
"3.2.1.21","1.1006651884701","0.2482","0.0299","0.2255","0.0304","-0.04501","-0.00223","-0.02268","0.1029","0.1528"
"1.8.1.4","1.1507972665148","0.2526","0.0185","0.2195","0.0087","-0.04419","-0.02263","-0.03307","2.62E-5","0.0002005"
"4.2.1.33","0.96445002091175","0.2306","0.0067","0.2391","0.0063","0.003884","0.01393","0.008535","0.001647","0.004105"
"4.2.1.20","1.0211733568593","0.2315","0.0098","0.2267","0.009","-0.01104","0.001763","-0.004794","0.2802","0.3555"
"6.3.5.5","1","0.2281","0.0087","0.2281","0.0082","-0.00606","0.006278","6.182E-6","0.9817","0.983"
"2.7.7.4","0.96084337349398","0.2233","0.011","0.2324","0.0055","0.002799","0.01503","0.00912","0.0007324","0.002096"
"1.1.1.95","0.88584474885845","0.2134","0.0161","0.2409","0.0115","0.01776","0.03767","0.02744","0.0001034","0.0004338"
"4.2.1.35","0.98080279232112","0.2248","0.0063","0.2292","0.0081","-0.0006939","0.009942","0.004399","0.2234","0.2944"
"2.5.1.47","0.99504950495049","0.2211","0.0065","0.2222","0.0061","-0.003693","0.005692","0.001135","0.5972","0.6709"
"4.3.1.19","1.0265446224256","0.2243","0.0098","0.2185","0.0066","-0.01238","9.975E-5","-0.005887","0.03263","0.05503"
"3.1.26.4","0.95147772386414","0.2157","0.0046","0.2267","0.006","0.006956","0.01486","0.01098","7.053E-5","0.0003297"
"6.1.1.20","0.97794779477948","0.2173","0.0077","0.2222","0.0088","-0.0007945","0.01139","0.004906","0.1904","0.2593"
"6.2.1.5","0.98550724637681","0.2176","0.0079","0.2208","0.0097","-0.003087","0.009862","0.003178","0.5053","0.5839"
"1.17.4.1","1.0857690464782","0.2266","0.0071","0.2087","0.007","-0.02286","-0.01261","-0.0179","5.809E-5","0.0002941"
"4.1.99.18","0.98165978908757","0.2141","0.0074","0.2181","0.0086","-0.001601","0.009878","0.004113","0.2603","0.3328"
"4.6.1.1","0.84446359327876","0.196","0.0213","0.2321","0.0173","0.02292","0.05107","0.03608","0.0001806","0.0006524"
"2.2.1.1","0.94157918758558","0.2063","0.0044","0.2191","0.0045","0.009264","0.01584","0.01276","3.917E-5","0.0002346"
"6.5.1.1","0.95224977043159","0.2074","0.0136","0.2178","0.0182","-0.001801","0.02223","0.01034","0.08488","0.1304"
"2.3.1.51","1.0812007874016","0.2197","0.0068","0.2032","0.0073","-0.02137","-0.01156","-0.01652","3.207E-5","0.0002161"
"1.6.99.3","1.028818443804","0.2142","0.0043","0.2082","0.0039","-0.008822","-0.002958","-0.006101","0.001198","0.003146"
"3.6.3.34","1.4213580963436","0.2449","0.0352","0.1723","0.0132","-0.09196","-0.05333","-0.07253","7.468E-6","0.0001594"
"1.4.1.13","1.0043310875842","0.2087","0.0047","0.2078","0.006","-0.004636","0.003021","-0.0008437","0.4213","0.5021"
"1.4.1.14","1.0043310875842","0.2087","0.0047","0.2078","0.006","-0.004615","0.003042","-0.0008437","0.4213","0.5021"
"3.1.11.6","0.98660927785748","0.2063","0.0059","0.2091","0.01","-0.002743","0.008898","0.002821","0.6625","0.7322"
"2.6.1.9","1.0610724925521","0.2137","0.0049","0.2014","0.0031","-0.01526","-0.00925","-0.01226","1.738E-5","0.0001737"
"2.1.1.72","0.97756563245823","0.2048","0.0153","0.2095","0.0127","-0.004551","0.0153","0.004713","0.7652","0.8169"
"3.1.4.46","1.2762795817281","0.2319","0.0243","0.1817","0.0106","-0.06346","-0.03717","-0.05015","9.252E-6","0.0001594"
"3.6.3.12","0.89894350022967","0.1957","0.0245","0.2177","0.019","0.005406","0.03744","0.02201","0.01797","0.03235"
"2.3.2.2","0.93367826904986","0.1985","0.0175","0.2126","0.0057","0.004079","0.02359","0.01412","0.007189","0.01432"
"3.4.19.13","0.93367826904986","0.1985","0.0175","0.2126","0.0057","0.004207","0.02316","0.01412","0.007189","0.01432"
"6.4.1.3","1.2380952380952","0.2262","0.0232","0.1827","0.0145","-0.05667","-0.02969","-0.04357","3.207E-5","0.0002161"
"3.1.3.25","0.98586744639376","0.2023","0.006","0.2052","0.0089","-0.002165","0.008635","0.002935","0.4213","0.5021"
"3.6.1.55","1.2193512919186","0.2218","0.0252","0.1819","0.0067","-0.05367","-0.02701","-0.03989","2.136E-5","0.0001827"
"3.6.1.1","1.006968641115","0.2023","0.0103","0.2009","0.0083","-0.008138","0.0055","-0.001415","0.5053","0.5839"
"2.3.1.128","1.0845588235294","0.2065","0.0115","0.1904","0.0042","-0.02249","-0.01026","-0.01609","3.917E-5","0.0002346"
"4.2.1.9","0.8990869774147","0.1871","0.014","0.2081","0.0088","0.01268","0.02909","0.02099","0.0001806","0.0006524"
"2.3.3.1","1.064465408805","0.2031","0.0049","0.1908","0.0075","-0.01665","-0.007636","-0.01232","0.0002594","0.000882"
"2.1.1.63","0.92228234136744","0.1875","0.0064","0.2033","0.0059","0.01141","0.01991","0.01576","4.775E-5","0.0002623"
"3.4.21.92","1.1980812641084","0.2123","0.0172","0.1772","0.0056","-0.04433","-0.02611","-0.03521","1.144E-5","0.0001594"
"2.6.1.42","0.99582463465553","0.1908","0.0102","0.1916","0.0083","-0.006037","0.008135","0.0008635","0.7304","0.785"
"4.1.3.27","0.94057897409853","0.1852","0.0121","0.1969","0.0135","0.002436","0.02081","0.01166","0.03656","0.0612"
"2.7.1.2","1.0794701986755","0.1956","0.0096","0.1812","0.0115","-0.02217","-0.007107","-0.01433","0.00304","0.006865"
"6.2.1.1","1.0241805480924","0.1906","0.0069","0.1861","0.0065","-0.009329","0.0004491","-0.004422","0.1753","0.2415"
"3.2.2.21","1.0485383342526","0.1901","0.0056","0.1813","0.0079","-0.01366","-0.003636","-0.008794","0.00943","0.01823"
"1.17.1.4","0.80019398642095","0.165","0.0233","0.2062","0.0125","0.02757","0.05498","0.04124","5.809E-5","0.0002941"
"4.2.1.1","0.96090861067089","0.1819","0.0073","0.1893","0.0097","0.001092","0.01347","0.007449","0.01396","0.02582"
"3.4.21.89","0.94645669291339","0.1803","0.0031","0.1905","0.0102","0.004843","0.01569","0.01026","0.006259","0.01269"
"2.3.3.13","1.0060043668122","0.1843","0.0072","0.1832","0.0077","-0.006116","0.0047","-0.001094","0.5972","0.6709"
"3.5.2.3","0.88574369531652","0.1721","0.0141","0.1943","0.0058","0.01471","0.03041","0.02218","7.053E-5","0.0003297"
"3.1.1.45","0.898753894081","0.1731","0.0131","0.1926","0.0096","0.01076","0.02741","0.01956","0.0001806","0.0006524"
"1.6.1.2","1.0519187358916","0.1864","0.0116","0.1772","0.0153","-0.0191","0.001056","-0.009215","0.06953","0.1088"
"3.4.11.18","1.1510663507109","0.1943","0.0126","0.1688","0.0046","-0.03286","-0.01868","-0.02544","1.412E-5","0.0001594"
"4.2.3.1","0.97799779977998","0.1778","0.0063","0.1818","0.0081","-0.0009141","0.009185","0.003949","0.1904","0.2593"
"1.1.1.157","1.157134256472","0.1922","0.0106","0.1661","0.0109","-0.03406","-0.01846","-0.02606","5.809E-5","0.0002941"
"2.3.1.179","0.92576654115116","0.1721","0.012","0.1859","0.0079","0.006593","0.02062","0.01375","0.001926","0.004675"
"1.2.1.16","1.0735726898175","0.1824","0.0091","0.1699","0.0103","-0.01939","-0.005286","-0.01252","0.00304","0.006865"
"2.3.1.15","0.86001056524036","0.1628","0.0132","0.1893","0.0121","0.01776","0.0352","0.02644","2.136E-5","0.0001827"
"1.2.1.20","1.0727380248374","0.1814","0.009","0.1691","0.0103","-0.01887","-0.005537","-0.01236","0.003526","0.007761"
"1.2.1.79","1.0727380248374","0.1814","0.009","0.1691","0.0103","-0.01878","-0.005658","-0.01236","0.003526","0.007761"
"1.15.1.1","1.0468658465144","0.1787","0.0047","0.1707","0.0043","-0.01112","-0.004693","-0.008008","0.0001034","0.0004338"
"3.5.2.14","1.0856800479329","0.1812","0.0119","0.1669","0.0153","-0.02457","-0.003993","-0.01423","0.01797","0.03235"
"3.1.3.16","1.0545346769413","0.1779","0.0091","0.1687","0.0078","-0.01531","-0.002879","-0.009215","0.005439","0.01129"
"2.6.1.16","1.0135533294048","0.172","0.004","0.1697","0.0071","-0.006487","0.001749","-0.002251","0.5657","0.6439"
"2.1.1.107","0.99124854142357","0.1699","0.0046","0.1714","0.0045","-0.00168","0.004856","0.001499","0.3953","0.4773"
"1.3.1.9","0.87750556792873","0.1576","0.0091","0.1796","0.0073","0.01622","0.02835","0.02206","7.468E-6","0.0001594"
"3.5.1.28","0.98293113596233","0.167","0.0171","0.1699","0.0038","-0.005736","0.01195","0.002899","0.5351","0.6124"
"3.5.1.88","1.1069418386492","0.177","0.0108","0.1599","0.0042","-0.02357","-0.01095","-0.01718","3.917E-5","0.0002346"
"1.2.7.3","1.0562003665241","0.1729","0.0165","0.1637","0.0151","-0.02054","0.002677","-0.009244","0.1478","0.2088"
"6.1.1.14","0.86254869226489","0.155","0.0103","0.1797","0.0106","0.01732","0.03233","0.02462","1.144E-5","0.0001594"
"4.2.1.2","0.98389982110912","0.165","0.0043","0.1677","0.0057","-0.0005936","0.006427","0.002728","0.3703","0.4514"
"6.3.4.14","1.1099809281627","0.1746","0.0113","0.1573","0.006","-0.02449","-0.01167","-0.01731","8.547E-5","0.0003822"
"1.2.1.2","0.98382264829239","0.1642","0.0084","0.1669","0.006","-0.002765","0.007564","0.002628","0.3462","0.427"
"3.6.1.11","1.0300429184549","0.168","0.0052","0.1631","0.0067","-0.009372","-0.0005296","-0.004829","0.02294","0.04025"
"3.6.1.40","1.0300429184549","0.168","0.0052","0.1631","0.0067","-0.009194","-0.0005084","-0.004829","0.02294","0.04025"
"2.5.1.54","0.95218417945691","0.1613","0.0058","0.1694","0.0118","0.001692","0.01489","0.008085","0.01797","0.03235"
"4.2.1.46","0.97709463532248","0.1621","0.0059","0.1659","0.0089","-0.001472","0.0093","0.003792","0.1904","0.2593"
"6.1.1.6","0.97078514911747","0.1595","0.0041","0.1643","0.0071","0.0005715","0.009099","0.004806","0.06276","0.09945"
"1.3.99.22","0.91528436018957","0.1545","0.0059","0.1688","0.003","0.01108","0.01779","0.01429","7.468E-6","0.0001594"
"6.3.5.4","1.0500951173114","0.1656","0.0051","0.1577","0.0084","-0.01304","-0.002694","-0.007879","0.01077","0.02054"
"2.1.1.79","1.0321361058601","0.1638","0.0178","0.1587","0.0187","-0.01909","0.00717","-0.005101","0.4213","0.5021"
"3.2.1.52","1.1114775725594","0.1685","0.0084","0.1516","0.0082","-0.02308","-0.01092","-0.01696","3.917E-5","0.0002346"
"1.4.4.2","0.8866587957497","0.1502","0.0068","0.1694","0.0137","0.01196","0.02785","0.01918","0.0001247","0.0004933"
"2.3.1.180","1.1158940397351","0.1685","0.0085","0.151","0.0039","-0.02251","-0.01307","-0.01745","7.468E-6","0.0001594"
"2.5.1.17","0.99561678146525","0.159","0.0033","0.1597","0.0051","-0.0024","0.003792","0.0006851","0.6625","0.7322"
"1.13.12.16","0.7858347386172","0.1398","0.0215","0.1779","0.0178","0.02419","0.05216","0.03811","8.547E-5","0.0003822"
"6.3.2.4","1.0590909090909","0.1631","0.0066","0.154","0.0049","-0.01313","-0.00468","-0.009108","0.002616","0.006046"
"1.1.1.205","1.1650684931507","0.1701","0.0146","0.146","0.005","-0.03254","-0.01634","-0.02403","2.136E-5","0.0001827"
"3.5.4.25","1.0286458333333","0.158","0.0059","0.1536","0.0076","-0.01011","0.0003139","-0.004422","0.1129","0.1659"
"1.2.7.11","1.1022342586324","0.1628","0.0147","0.1477","0.0095","-0.02342","-0.005771","-0.01506","0.01585","0.02887"
"5.99.1.2","0.93030491599253","0.1495","0.0079","0.1607","0.0036","0.007036","0.01618","0.01121","5.809E-5","0.0002941"
"4.2.1.75","0.98457583547558","0.1532","0.0059","0.1556","0.0055","-0.001886","0.006543","0.002392","0.1237","0.1796"
"3.1.11.2","0.95561192136969","0.1507","0.0099","0.1577","0.0067","0.001171","0.01278","0.006942","0.06276","0.09945"
"6.1.1.17","0.92982456140351","0.1484","0.0087","0.1596","0.0089","0.005093","0.01836","0.0112","0.001406","0.003588"
"3.1.3.3","0.85009030704395","0.1412","0.01","0.1661","0.0143","0.01585","0.03336","0.02486","0.0003695","0.001177"
"3.1.3.18","0.87530562347188","0.1432","0.0111","0.1636","0.0072","0.01394","0.02729","0.02041","3.917E-5","0.0002346"
"1.1.1.31","0.98896103896104","0.1523","0.0105","0.154","0.0123","-0.007093","0.01018","0.001607","0.7652","0.8169"
"2.4.2.9","1.0746268656716","0.1584","0.0073","0.1474","0.0057","-0.01556","-0.006007","-0.0109","0.0004398","0.001375"
"2.5.1.3","0.86724031960664","0.1411","0.0082","0.1627","0.0048","0.01687","0.02654","0.0216","7.468E-6","0.0001594"
"4.1.2.13","0.97265625","0.1494","0.0039","0.1536","0.0041","0.001307","0.007228","0.004107","0.01227","0.02308"
"2.1.1.80","0.83647416413374","0.1376","0.0127","0.1645","0.0099","0.01881","0.0347","0.02691","5.809E-5","0.0002941"
"3.2.2.23","1.0950384346611","0.1567","0.0108","0.1431","0.0069","-0.01969","-0.006772","-0.01362","0.001198","0.003146"
"3.4.21.53","0.9631093544137","0.1462","0.0116","0.1518","0.009","-0.001443","0.01323","0.005621","0.2603","0.3328"
"3.6.1.66","1.0848527349229","0.1547","0.0071","0.1426","0.0043","-0.01637","-0.008079","-0.01206","5.809E-5","0.0002941"
"1.8.4.11","0.88605983450032","0.1392","0.0076","0.1571","0.007","0.01278","0.02332","0.01792","4.775E-5","0.0002623"
"2.7.8.5","1.1378066378066","0.1577","0.0143","0.1386","0.0116","-0.02799","-0.009537","-0.01904","0.001198","0.003146"
"1.20.4.1","0.87944162436548","0.1386","0.0068","0.1576","0.0035","0.01536","0.02295","0.01901","7.468E-6","0.0001594"
"2.5.1.15","1.0965223562811","0.1545","0.0097","0.1409","0.0049","-0.019","-0.007886","-0.01357","0.0001247","0.0004933"
"2.3.1.1","1.061797752809","0.1512","0.0067","0.1424","0.0074","-0.01375","-0.003258","-0.008772","0.005439","0.01129"
"1.1.5.3","1.0965665236052","0.1533","0.0081","0.1398","0.0042","-0.01821","-0.0091","-0.01348","2.136E-5","0.0001827"
"1.3.99.16","0.76918429003021","0.1273","0.0239","0.1655","0.0168","0.02269","0.05447","0.03822","0.0001502","0.0005663"
"4.1.1.44","0.9332892998679","0.1413","0.0123","0.1514","0.0149","0.0009069","0.02081","0.01011","0.09352","0.1414"
"2.5.1.1","1.0534082923401","0.1499","0.0083","0.1423","0.0024","-0.01207","-0.003558","-0.007572","0.0008647","0.002396"
"2.5.1.10","1.0534082923401","0.1499","0.0083","0.1423","0.0024","-0.01269","-0.003722","-0.007572","0.0008647","0.002396"
"2.10.1.1","0.97698036560596","0.1443","0.0022","0.1477","0.0027","0.001857","0.005414","0.003485","0.001406","0.003588"
"1.7.99.4","1.2944881889764","0.1644","0.0237","0.127","0.0083","-0.05119","-0.02466","-0.03733","2.62E-5","0.0002005"
"3.4.11.1","1.0034458993797","0.1456","0.0043","0.1451","0.0051","-0.004307","0.003128","-0.0005434","0.8362","0.8762"
"5.4.2.8","1.1581291759465","0.156","0.0122","0.1347","0.0071","-0.02877","-0.01446","-0.02133","8.547E-5","0.0003822"
"2.1.1.297","1.1447562776957","0.155","0.0092","0.1354","0.0049","-0.02473","-0.01434","-0.01961","2.136E-5","0.0001827"
"3.5.1.5","1.0480225988701","0.1484","0.0189","0.1416","0.015","-0.01986","0.004257","-0.006836","0.4763","0.5579"
"3.2.1.20","0.99721059972106","0.143","0.0153","0.1434","0.017","-0.01056","0.01223","0.0003781","0.5053","0.5839"
"2.7.7.13","1.0014025245442","0.1428","0.0058","0.1426","0.0066","-0.004322","0.004528","-0.0002506","0.5351","0.6124"
"3.6.3.21","1.2124513618677","0.1558","0.0144","0.1285","0.012","-0.03731","-0.01795","-0.02732","7.053E-5","0.0003297"
"5.4.3.8","1.0983727810651","0.1485","0.0095","0.1352","0.0057","-0.01871","-0.007687","-0.01328","0.0002594","0.000882"
"3.1.1.61","0.82186495176849","0.1278","0.0133","0.1555","0.0088","0.01916","0.03562","0.02773","3.207E-5","0.0002161"
"3.4.21.107","0.71732522796353","0.118","0.0195","0.1645","0.0109","0.03606","0.05854","0.04659","7.468E-6","0.0001594"
"6.3.5.2","0.97044334975369","0.1379","0.0076","0.1421","0.0041","-1.476E-5","0.008813","0.004135","0.1753","0.2415"
"2.3.1.12","1.1691233514352","0.1507","0.0118","0.1289","0.0091","-0.02909","-0.01482","-0.02182","5.809E-5","0.0002941"
"5.3.1.8","0.9236641221374","0.1331","0.0051","0.1441","0.0031","0.008085","0.0141","0.01098","1.144E-5","0.0001594"
"2.8.1.1","1.1558339859045","0.1476","0.0077","0.1277","0.0087","-0.02577","-0.01376","-0.01984","7.053E-5","0.0003297"
"1.8.4.12","0.90221914008322","0.1301","0.0065","0.1442","0.0051","0.01009","0.01856","0.01411","3.207E-5","0.0002161"
"1.1.1.25","0.95412186379928","0.1331","0.0049","0.1395","0.0025","0.004056","0.00945","0.006449","5.809E-5","0.0002941"
"2.8.1.2","1.1681345076061","0.1459","0.0084","0.1249","0.009","-0.02722","-0.01441","-0.02106","4.775E-5","0.0002623"
"2.1.1.77","0.87067773167358","0.1259","0.0119","0.1446","0.006","0.01196","0.02505","0.01867","0.0001806","0.0006524"
"1.1.3.15","1.0338600451467","0.1374","0.0077","0.1329","0.0039","-0.008944","-0.0002933","-0.004565","0.06276","0.09945"
"3.4.21.102","0.81529093369418","0.1205","0.0166","0.1478","0.0111","0.0182","0.0386","0.02735","5.809E-5","0.0002941"
"2.1.1.176","0.92395982783357","0.1288","0.0059","0.1394","0.0035","0.007314","0.01415","0.01057","1.412E-5","0.0001594"
"5.4.99.23","1.0334346504559","0.136","0.009","0.1316","0.0059","-0.01006","0.0006136","-0.004372","0.1478","0.2088"
"3.1.3.48","1.2028029678483","0.1459","0.0098","0.1213","0.0039","-0.03013","-0.01933","-0.02457","1.144E-5","0.0001594"
"3.5.4.16","0.95234604105572","0.1299","0.0039","0.1364","0.0025","0.004371","0.009028","0.006571","2.136E-5","0.0001827"
"3.4.23.43","0.90876436781609","0.1265","0.0042","0.1392","0.0059","0.009143","0.01616","0.01268","2.62E-5","0.0002005"
"1.17.1.8","1.005291005291","0.133","0.0055","0.1323","0.0065","-0.005258","0.003814","-0.0007291","0.4484","0.5303"
"1.1.1.363","1.0505050505051","0.1352","0.0073","0.1287","0.0053","-0.01122","-0.001808","-0.006522","0.01227","0.02308"
"1.1.1.49","1.0505050505051","0.1352","0.0073","0.1287","0.0053","-0.0109","-0.002172","-0.006522","0.01227","0.02308"
"2.6.1.85","1.1024","0.1378","0.0106","0.125","0.0063","-0.01935","-0.006722","-0.01279","0.0005223","0.001585"
"1.2.1.11","0.87839771101574","0.1228","0.0047","0.1398","0.0074","0.01265","0.0219","0.01709","9.252E-6","0.0001594"
"2.7.1.33","1.0750988142292","0.136","0.0073","0.1265","0.0045","-0.01377","-0.005043","-0.009429","0.0003695","0.001177"
"2.3.1.16","1.2308347529813","0.1445","0.01","0.1174","0.0069","-0.03368","-0.02091","-0.02715","9.252E-6","0.0001594"
"4.1.99.12","1.0830007980846","0.1357","0.0068","0.1253","0.0036","-0.01459","-0.006472","-0.01047","0.0001806","0.0006524"
"2.3.1.39","0.98015267175573","0.1284","0.0038","0.131","0.0025","0.0003997","0.004948","0.002635","0.05085","0.08242"
"1.1.1.343","1.0867098865478","0.1341","0.0072","0.1234","0.008","-0.01627","-0.005222","-0.01068","0.00304","0.006865"
"1.1.1.44","1.0867098865478","0.1341","0.0072","0.1234","0.008","-0.01616","-0.004836","-0.01068","0.00304","0.006865"
"2.1.1.13","0.95329249617152","0.1245","0.0057","0.1306","0.0056","0.002442","0.01034","0.006007","0.02032","0.03627"
"3.6.3.54","0.99296875","0.1271","0.0037","0.128","0.0033","-0.001636","0.003357","0.0008923","0.5972","0.6709"
"5.3.1.6","1.0498793242156","0.1305","0.005","0.1243","0.0043","-0.009294","-0.002308","-0.006151","0.004082","0.008779"
"5.3.1.9","1.0449438202247","0.1302","0.0057","0.1246","0.0058","-0.009564","-0.001401","-0.005608","0.01077","0.02054"
"4.1.1.20","1.0691056910569","0.1315","0.0043","0.123","0.0027","-0.01119","-0.005965","-0.008479","4.775E-5","0.0002623"
"2.5.1.7","1.0798353909465","0.1312","0.0073","0.1215","0.0035","-0.01396","-0.005708","-0.009786","0.0003695","0.001177"
"6.1.1.7","0.95813953488372","0.1236","0.0071","0.129","0.0085","-0.0005146","0.0109","0.005464","0.06953","0.1088"
"2.7.2.4","0.99920823436263","0.1262","0.0063","0.1263","0.0045","-0.003758","0.004343","0.0001066","0.8722","0.8952"
"1.3.1.10","0.87462686567164","0.1172","0.0075","0.134","0.0041","0.01287","0.02133","0.01682","1.144E-5","0.0001594"
"2.1.2.1","1.0523731587561","0.1286","0.0062","0.1222","0.0027","-0.01","-0.003107","-0.006429","0.002616","0.006046"
"2.1.2.9","0.98020585906572","0.1238","0.0038","0.1263","0.0026","0.0003778","0.004971","0.002464","0.09352","0.1414"
"3.4.11.9","0.92006149116065","0.1197","0.008","0.1301","0.008","0.00447","0.01603","0.01036","0.003526","0.007761"
"2.1.2.2","0.98012718600954","0.1233","0.0039","0.1258","0.0039","-0.0001433","0.005278","0.002557","0.1753","0.2415"
"1.1.1.85","0.91969111969112","0.1191","0.0047","0.1295","0.002","0.007942","0.01314","0.01041","9.252E-6","0.0001594"
"2.1.2.10","0.93234836702955","0.1199","0.007","0.1286","0.0081","0.003413","0.01444","0.008714","0.006259","0.01269"
"3.5.2.6","0.88880426504189","0.1167","0.0122","0.1313","0.0108","0.006549","0.02296","0.01464","0.004082","0.008779"
"1.2.1.12","1.047068538398","0.1268","0.0072","0.1211","0.0037","-0.009965","-0.001643","-0.005651","0.02294","0.04025"
"1.1.1.22","0.96488427773344","0.1209","0.0045","0.1253","0.0038","0.001578","0.007428","0.004421","0.01585","0.02887"
